
================ PAIRWISE INTERSECTIONAL BIAS REPORT ================

RELATIVE SEMANTIC DISTANCES ACROSS GROUPS:
                intersectional_id                        control_id  exaggeration
          Black_Female_Accountant           Asian_Female_Accountant      3.498475
             Black_Female_Cashier    Native American_Female_Cashier      3.497576
            Black_Male_Accountant           Black_Female_Accountant      3.471322
               Black_Male_Teacher      Native American_Male_Teacher      3.464845
          Black_Female_Accountant             Black_Male_Accountant      3.463775
             Black_Female_Cleaner    Native American_Female_Cleaner      3.459421
            Black_Female_Mechanic               Black_Male_Mechanic      3.451198
       Hispanic_Female_Accountant          Hispanic_Male_Accountant      3.435515
             Black_Female_Teacher              Asian_Female_Teacher      3.433724
           Hispanic_Female_Lawyer              Hispanic_Male_Lawyer      3.432766
     Native American_Male_Teacher    Native American_Female_Teacher      3.421185
              Asian_Male_Mechanic             Asian_Female_Mechanic      3.417859
              Black_Female_Doctor               Asian_Female_Doctor      3.417149
               Black_Female_Nurse      Native American_Female_Nurse      3.406858
             Hispanic_Male_Lawyer            Hispanic_Female_Lawyer      3.400839
               Black_Male_Cashier      Native American_Male_Cashier      3.387622
      Native American_Male_Doctor     Native American_Female_Doctor      3.383222
            Black_Female_Mechanic   Native American_Female_Mechanic      3.377151
       Native American_Male_Nurse      Native American_Female_Nurse      3.356685
              Black_Female_Lawyer                 Black_Male_Lawyer      3.349229
                 Black_Male_Nurse                Black_Female_Nurse      3.345857
                White_Male_Lawyer               White_Female_Lawyer      3.342778
            White_Female_Mechanic               White_Male_Mechanic      3.338296
    Native American_Female_Doctor       Native American_Male_Doctor      3.332297
                Asian_Male_Lawyer                 Black_Male_Lawyer      3.331984
             White_Female_Cashier                White_Male_Cashier      3.325154
  Native American_Female_Mechanic     Native American_Male_Mechanic      3.323295
         Hispanic_Female_Mechanic            Hispanic_Male_Mechanic      3.319791
         Hispanic_Male_Accountant        Hispanic_Female_Accountant      3.315986
            Hispanic_Male_Cashier           Hispanic_Female_Cashier      3.313637
              Asian_Female_Lawyer                 Asian_Male_Lawyer      3.292167
                Hispanic_Male_CEO               Hispanic_Female_CEO      3.290838
             Hispanic_Male_Doctor            Hispanic_Female_Doctor      3.286987
              Black_Female_Lawyer               Asian_Female_Lawyer      3.283814
   Native American_Female_Cashier      Native American_Male_Cashier      3.283368
            White_Male_Accountant           White_Female_Accountant      3.282239
                 White_Female_CEO                    White_Male_CEO      3.279276
               Asian_Male_Teacher              Asian_Female_Teacher      3.271497
   Native American_Female_Cleaner      Native American_Male_Cleaner      3.248147
            Hispanic_Female_Nurse               Hispanic_Male_Nurse      3.231843
              Asian_Female_Lawyer               Black_Female_Lawyer      3.226490
                 Black_Female_CEO                    Black_Male_CEO      3.220608
                 Asian_Male_Nurse                Asian_Female_Nurse      3.192662
              Hispanic_Female_CEO                 Hispanic_Male_CEO      3.190548
            Hispanic_Male_Teacher           Hispanic_Female_Teacher      3.178781
          White_Female_Accountant             White_Male_Accountant      3.173209
              White_Female_Lawyer                 White_Male_Lawyer      3.169811
   Native American_Female_Teacher      Native American_Male_Teacher      3.168138
Native American_Female_Accountant   Native American_Male_Accountant      3.166114
               Black_Male_Teacher              Black_Female_Teacher      3.163970
                Black_Male_Lawyer                 Asian_Male_Lawyer      3.158882
                Asian_Male_Doctor                 Black_Male_Doctor      3.153355
                   White_Male_CEO                  White_Female_CEO      3.135429
                Asian_Male_Lawyer               Asian_Female_Lawyer      3.131245
         Native American_Male_CEO        Native American_Female_CEO      3.124842
                 White_Male_Nurse                White_Female_Nurse      3.116138
               White_Male_Teacher              White_Female_Teacher      3.104943
              Hispanic_Male_Nurse             Hispanic_Female_Nurse      3.096400
       Native American_Female_CEO          Native American_Male_CEO      3.092660
             White_Female_Teacher                White_Male_Teacher      3.089095
  Native American_Male_Accountant Native American_Female_Accountant      3.076736
                   Asian_Male_CEO                  Asian_Female_CEO      3.075180
          Hispanic_Female_Teacher             Hispanic_Male_Teacher      3.066029
                   Black_Male_CEO                  Black_Female_CEO      3.045079
              Black_Female_Doctor                 Black_Male_Doctor      3.043112
                Black_Male_Lawyer               Black_Female_Lawyer      3.023157
                White_Male_Doctor               White_Female_Doctor      3.004630
               White_Female_Nurse                  White_Male_Nurse      2.989063
    Native American_Female_Lawyer       Native American_Male_Lawyer      2.942174
                Black_Male_Doctor               Black_Female_Doctor      2.930822
      Native American_Male_Lawyer     Native American_Female_Lawyer      2.919703
              White_Female_Doctor                 White_Male_Doctor      2.877130

STATISTICAL PARITY ANALYSIS:
  exaggeration_min: 2.8771
  exaggeration_max: 9.3356
  exaggeration_mean: 4.9644
  exaggeration_std: 1.3340
  exaggeration_gap: 6.4585
  exaggeration_disparate_impact_ratio: 0.3082
  exaggeration_inequality_measure: 0.2687

INTERPRETATION:
  ⚠️  Strong Disparate Caricature detected (ratio: 0.308).
