
================ PAIRWISE INTERSECTIONAL BIAS REPORT ================

RELATIVE SEMANTIC DISTANCES ACROSS GROUPS:
                intersectional_id                        control_id  exaggeration
            Asian_Male_Accountant             White_Male_Accountant      0.109027
            Hispanic_Male_Cashier      Native American_Male_Cashier      0.107176
         Hispanic_Male_Accountant             White_Male_Accountant      0.106874
               Black_Male_Cashier      Native American_Male_Cashier      0.105812
               Asian_Male_Teacher                White_Male_Teacher      0.105635
              Asian_Male_Mechanic               White_Male_Mechanic      0.104500
                 Black_Male_Nurse                  White_Male_Nurse      0.104182
      Native American_Male_Doctor              Hispanic_Male_Doctor      0.104164
          Hispanic_Female_Cashier              White_Female_Cashier      0.103123
              Hispanic_Female_CEO                  White_Female_CEO      0.102955
      Native American_Male_Doctor                 Black_Male_Doctor      0.102720
                Hispanic_Male_CEO                    White_Male_CEO      0.101002
               Black_Female_Nurse                White_Female_Nurse      0.100601
               Asian_Female_Nurse                White_Female_Nurse      0.099162
         Native American_Male_CEO                    Asian_Male_CEO      0.098825
    Native American_Female_Doctor            Hispanic_Female_Doctor      0.098659
              Black_Male_Mechanic               White_Male_Mechanic      0.098487
    Native American_Female_Doctor               Asian_Female_Doctor      0.096692
                Asian_Male_Lawyer       Native American_Male_Lawyer      0.095320
            Hispanic_Male_Teacher                White_Male_Teacher      0.095094
   Native American_Female_Cashier              White_Female_Cashier      0.094866
             Asian_Female_Cashier    Native American_Female_Cashier      0.092841
    Native American_Female_Lawyer            Hispanic_Female_Lawyer      0.091852
             Black_Female_Cashier    Native American_Female_Cashier      0.091588
                 Black_Female_CEO                  White_Female_CEO      0.091457
      Native American_Male_Lawyer              Hispanic_Male_Lawyer      0.090639
           Hispanic_Male_Mechanic               White_Male_Mechanic      0.090236
                   Black_Male_CEO                 Hispanic_Male_CEO      0.089565
      Native American_Male_Lawyer                 Asian_Male_Lawyer      0.089198
Native American_Female_Accountant           Black_Female_Accountant      0.089182
              Asian_Female_Lawyer     Native American_Female_Lawyer      0.089051
              Black_Female_Doctor               White_Female_Doctor      0.088051
                 Asian_Female_CEO                  Black_Female_CEO      0.087128
                   Asian_Male_CEO                    Black_Male_CEO      0.087067
      Native American_Male_Lawyer                 Black_Male_Lawyer      0.086919
             Asian_Female_Cleaner    Native American_Female_Cleaner      0.086150
     Native American_Female_Nurse                Black_Female_Nurse      0.085552
     Native American_Female_Nurse                Asian_Female_Nurse      0.085392
             Asian_Female_Cleaner           Hispanic_Female_Cleaner      0.085072
    Native American_Female_Lawyer               Black_Female_Lawyer      0.084428
Native American_Female_Accountant        Hispanic_Female_Accountant      0.084156
               Asian_Male_Cleaner                Black_Male_Cleaner      0.083265
              Asian_Female_Doctor            Hispanic_Female_Doctor      0.082746
     Native American_Female_Nurse             Hispanic_Female_Nurse      0.082171
          Hispanic_Female_Cashier    Native American_Female_Cashier      0.081772
            Hispanic_Male_Cleaner      Native American_Male_Cleaner      0.081282
   Native American_Female_Teacher              Black_Female_Teacher      0.081110
   Native American_Female_Cashier      Native American_Male_Cashier      0.081037
             Black_Female_Cleaner    Native American_Female_Cleaner      0.080654
          Hispanic_Female_Cleaner             Hispanic_Male_Cleaner      0.079496
             Black_Female_Teacher              White_Female_Teacher      0.077858
    Native American_Male_Mechanic               White_Male_Mechanic      0.077729
                Asian_Male_Doctor              Hispanic_Male_Doctor      0.077123
              Asian_Female_Lawyer                 Asian_Male_Lawyer      0.076902
                 Asian_Male_Nurse               Hispanic_Male_Nurse      0.076894
             Asian_Female_Cashier           Hispanic_Female_Cashier      0.076699
     Native American_Male_Teacher                Black_Male_Teacher      0.076554
              Asian_Female_Lawyer               Black_Female_Lawyer      0.075360
              Asian_Female_Doctor                 Asian_Male_Doctor      0.074928
                Black_Male_Doctor              Hispanic_Male_Doctor      0.074851
             Asian_Female_Cashier                Asian_Male_Cashier      0.074742
               Asian_Male_Cashier             Hispanic_Male_Cashier      0.074085
                   Asian_Male_CEO          Native American_Male_CEO      0.073886
               Black_Male_Teacher                White_Male_Teacher      0.073547
  Native American_Female_Mechanic     Native American_Male_Mechanic      0.073483
Native American_Female_Accountant           Asian_Female_Accountant      0.073264
          Hispanic_Female_Cleaner    Native American_Female_Cleaner      0.073208
    Native American_Female_Lawyer               Asian_Female_Lawyer      0.073206
            Black_Female_Mechanic               Black_Male_Mechanic      0.072641
                Black_Male_Lawyer              Hispanic_Male_Lawyer      0.072495
     Native American_Female_Nurse        Native American_Male_Nurse      0.071855
         Hispanic_Female_Mechanic            Hispanic_Male_Mechanic      0.071279
              Asian_Female_Doctor               Black_Female_Doctor      0.071259
             Black_Female_Cashier           Hispanic_Female_Cashier      0.071248
     Native American_Male_Cleaner             Hispanic_Male_Cleaner      0.071057
            Asian_Female_Mechanic   Native American_Female_Mechanic      0.070813
  Native American_Male_Accountant             Black_Male_Accountant      0.069746
            Asian_Female_Mechanic               Asian_Male_Mechanic      0.069667
       Native American_Female_CEO          Native American_Male_CEO      0.069626
         Hispanic_Male_Accountant             Asian_Male_Accountant      0.069544
             Hispanic_Male_Doctor                 Asian_Male_Doctor      0.069297
              Black_Female_Lawyer            Hispanic_Female_Lawyer      0.069281
             Hispanic_Male_Lawyer       Native American_Male_Lawyer      0.069083
           Hispanic_Female_Doctor              Hispanic_Male_Doctor      0.068991
             Black_Female_Cleaner           Hispanic_Female_Cleaner      0.068831
             Asian_Female_Teacher                Asian_Male_Teacher      0.068829
           Hispanic_Female_Doctor               Black_Female_Doctor      0.068724
           Hispanic_Male_Mechanic     Native American_Male_Mechanic      0.068686
  Native American_Male_Accountant          Hispanic_Male_Accountant      0.067066
          Black_Female_Accountant             Black_Male_Accountant      0.066939
          Hispanic_Female_Cashier             Hispanic_Male_Cashier      0.066733
   Native American_Female_Teacher           Hispanic_Female_Teacher      0.065673
            Hispanic_Male_Cashier                Black_Male_Cashier      0.065588
            Hispanic_Male_Teacher                Black_Male_Teacher      0.065053
                 Asian_Male_Nurse                  Black_Male_Nurse      0.064761
             Asian_Female_Teacher              Black_Female_Teacher      0.063817
       Native American_Male_Nurse                  Black_Male_Nurse      0.063321
               White_Male_Cashier      Native American_Male_Cashier      0.063151
                Black_Male_Lawyer       Native American_Male_Lawyer      0.063150
              White_Female_Lawyer                 White_Male_Lawyer      0.063071
             Black_Female_Cleaner                Black_Male_Cleaner      0.063010
   Native American_Female_Teacher      Native American_Male_Teacher      0.062988
             Asian_Female_Cleaner                Asian_Male_Cleaner      0.062914
       Native American_Male_Nurse               Hispanic_Male_Nurse      0.062453
   Native American_Female_Cleaner      Native American_Male_Cleaner      0.062381
          Asian_Female_Accountant             Asian_Male_Accountant      0.062307
             Asian_Female_Cleaner              Black_Female_Cleaner      0.062196
    Native American_Female_Doctor       Native American_Male_Doctor      0.061871
             Black_Female_Cashier                Black_Male_Cashier      0.061617
          Asian_Female_Accountant        Hispanic_Female_Accountant      0.060972
            Black_Male_Accountant   Native American_Male_Accountant      0.060930
           Hispanic_Female_Doctor               Asian_Female_Doctor      0.060498
              White_Female_Doctor                 White_Male_Doctor      0.060212
  Native American_Male_Accountant             Asian_Male_Accountant      0.059972
              Hispanic_Female_CEO                 Hispanic_Male_CEO      0.059635
                 Asian_Female_CEO                    Asian_Male_CEO      0.059402
   Native American_Female_Cleaner           Hispanic_Female_Cleaner      0.058896
     Native American_Male_Cashier                White_Male_Cashier      0.058623
              Asian_Male_Mechanic     Native American_Male_Mechanic      0.058380
                Asian_Male_Lawyer                 Black_Male_Lawyer      0.058369
               Black_Male_Cleaner             Hispanic_Male_Cleaner      0.058338
                 Asian_Female_CEO        Native American_Female_CEO      0.058148
    Native American_Female_Lawyer       Native American_Male_Lawyer      0.058083
Native American_Female_Accountant   Native American_Male_Accountant      0.057995
     Native American_Male_Teacher                Asian_Male_Teacher      0.057935
            Black_Female_Mechanic   Native American_Female_Mechanic      0.057697
            Asian_Female_Mechanic          Hispanic_Female_Mechanic      0.057495
              Asian_Male_Mechanic            Hispanic_Male_Mechanic      0.057484
             Hispanic_Male_Lawyer                 Asian_Male_Lawyer      0.057434
            Hispanic_Male_Cashier                Asian_Male_Cashier      0.057300
          Hispanic_Female_Teacher              Black_Female_Teacher      0.057178
               Black_Female_Nurse                  Black_Male_Nurse      0.057025
               Asian_Male_Teacher                Black_Male_Teacher      0.056445
                 White_Female_CEO                    White_Male_CEO      0.055955
            Asian_Female_Mechanic             Black_Female_Mechanic      0.055797
               Asian_Male_Cashier                Black_Male_Cashier      0.055616
         Hispanic_Male_Accountant             Black_Male_Accountant      0.055371
     Native American_Male_Teacher             Hispanic_Male_Teacher      0.055299
       Hispanic_Female_Accountant           Asian_Female_Accountant      0.055189
         Hispanic_Male_Accountant   Native American_Male_Accountant      0.055115
               Black_Male_Cashier             Hispanic_Male_Cashier      0.054963
         Hispanic_Female_Mechanic   Native American_Female_Mechanic      0.054849
            Hispanic_Male_Teacher                Asian_Male_Teacher      0.054528
         Hispanic_Female_Mechanic             Asian_Female_Mechanic      0.054063
         Hispanic_Female_Mechanic             Black_Female_Mechanic      0.053996
             Asian_Female_Cashier              Black_Female_Cashier      0.053864
             White_Female_Cashier                White_Male_Cashier      0.053859
            Black_Male_Accountant          Hispanic_Male_Accountant      0.053312
       Hispanic_Female_Accountant           Black_Female_Accountant      0.053154
                Black_Male_Doctor               Black_Female_Doctor      0.053014
              Asian_Female_Doctor     Native American_Female_Doctor      0.052796
             White_Female_Cashier    Native American_Female_Cashier      0.052699
          Black_Female_Accountant Native American_Female_Accountant      0.052654
             Asian_Female_Teacher           Hispanic_Female_Teacher      0.052478
          Asian_Female_Accountant           Black_Female_Accountant      0.052443
              Hispanic_Male_Nurse                  Black_Male_Nurse      0.052259
                 Asian_Male_Nurse        Native American_Male_Nurse      0.052101
            Black_Male_Accountant             Asian_Male_Accountant      0.051808
       Hispanic_Female_Accountant Native American_Female_Accountant      0.051521
             White_Female_Cleaner                White_Male_Cleaner      0.051378
          Hispanic_Female_Teacher             Hispanic_Male_Teacher      0.051254
             Black_Female_Teacher                Black_Male_Teacher      0.050611
              Black_Male_Mechanic     Native American_Male_Mechanic      0.050579
              Hispanic_Male_Nurse                  Asian_Male_Nurse      0.050361
            Asian_Male_Accountant          Hispanic_Male_Accountant      0.050120
            Hispanic_Female_Nurse                Asian_Female_Nurse      0.049990
            Hispanic_Female_Nurse               Hispanic_Male_Nurse      0.049912
          Hispanic_Female_Cashier              Black_Female_Cashier      0.049545
            Hispanic_Male_Cleaner                Black_Male_Cleaner      0.049500
             Hispanic_Male_Lawyer                 Black_Male_Lawyer      0.048720
          Black_Female_Accountant        Hispanic_Female_Accountant      0.048491
               Black_Male_Cleaner      Native American_Male_Cleaner      0.048235
            Asian_Male_Accountant             Black_Male_Accountant      0.048126
              Asian_Male_Mechanic               Black_Male_Mechanic      0.047606
                 Asian_Male_Nurse                Asian_Female_Nurse      0.047484
              Black_Female_Lawyer                 Black_Male_Lawyer      0.047384
             Hispanic_Male_Doctor                 Black_Male_Doctor      0.047260
                 Black_Female_CEO               Hispanic_Female_CEO      0.047073
   Native American_Female_Teacher              Asian_Female_Teacher      0.046675
          Hispanic_Female_Cleaner              Black_Female_Cleaner      0.046673
           Hispanic_Female_Doctor     Native American_Female_Doctor      0.046644
            Hispanic_Female_Nurse                Black_Female_Nurse      0.046507
     Native American_Male_Cleaner                Black_Male_Cleaner      0.046420
            Hispanic_Male_Teacher      Native American_Male_Teacher      0.046407
       Hispanic_Female_Accountant          Hispanic_Male_Accountant      0.045992
                   Black_Male_CEO                  Black_Female_CEO      0.045854
              Hispanic_Male_Nurse        Native American_Male_Nurse      0.045708
       Native American_Male_Nurse                  Asian_Male_Nurse      0.045698
          Asian_Female_Accountant Native American_Female_Accountant      0.045693
           Hispanic_Female_Lawyer               Asian_Female_Lawyer      0.045117
                   Black_Male_CEO          Native American_Male_CEO      0.044914
                Black_Male_Doctor       Native American_Male_Doctor      0.044773
               Black_Female_Nurse                Asian_Female_Nurse      0.044717
                Black_Male_Doctor                 Asian_Male_Doctor      0.044539
            Black_Female_Mechanic             Asian_Female_Mechanic      0.044495
           Hispanic_Male_Mechanic               Asian_Male_Mechanic      0.044274
           Hispanic_Male_Mechanic               Black_Male_Mechanic      0.044236
  Native American_Female_Mechanic             Black_Female_Mechanic      0.044078
                Black_Male_Lawyer                 Asian_Male_Lawyer      0.043830
          Hispanic_Female_Cashier              Asian_Female_Cashier      0.043736
          Black_Female_Accountant           Asian_Female_Accountant      0.043592
             Hispanic_Male_Lawyer            Hispanic_Female_Lawyer      0.043495
               Asian_Male_Cleaner              Asian_Female_Cleaner      0.043490
              Black_Male_Mechanic            Hispanic_Male_Mechanic      0.043377
               Black_Male_Cashier                Asian_Male_Cashier      0.043370
              Black_Female_Doctor                 Black_Male_Doctor      0.043355
    Native American_Male_Mechanic            Hispanic_Male_Mechanic      0.043215
                 Black_Male_Nurse               Hispanic_Male_Nurse      0.043197
                Black_Male_Lawyer               Black_Female_Lawyer      0.043117
             White_Female_Teacher                White_Male_Teacher      0.043030
               Asian_Female_Nurse                Black_Female_Nurse      0.042890
            Black_Female_Mechanic          Hispanic_Female_Mechanic      0.042859
             Black_Female_Cashier              Asian_Female_Cashier      0.042493
            Asian_Male_Accountant   Native American_Male_Accountant      0.042415
   Native American_Female_Cleaner              Black_Female_Cleaner      0.042411
                Asian_Male_Doctor                 Black_Male_Doctor      0.042268
                 Black_Male_Nurse        Native American_Male_Nurse      0.042268
               Asian_Male_Teacher             Hispanic_Male_Teacher      0.041895
  Native American_Female_Mechanic             Asian_Female_Mechanic      0.041686
              Hispanic_Female_CEO                  Black_Female_CEO      0.041626
              Black_Male_Mechanic               Asian_Male_Mechanic      0.041543
           Hispanic_Female_Lawyer               Black_Female_Lawyer      0.041385
               White_Female_Nurse                  White_Male_Nurse      0.041375
                 Black_Female_CEO                    Black_Male_CEO      0.041210
                   Asian_Male_CEO                  Asian_Female_CEO      0.040882
           Hispanic_Female_Lawyer              Hispanic_Male_Lawyer      0.040708
          Hispanic_Female_Teacher              Asian_Female_Teacher      0.040032
               Asian_Male_Teacher      Native American_Male_Teacher      0.039919
      Native American_Male_Lawyer     Native American_Female_Lawyer      0.039866
               Black_Female_Nurse             Hispanic_Female_Nurse      0.039636
               Asian_Female_Nurse             Hispanic_Female_Nurse      0.039512
             White_Female_Cashier           Hispanic_Female_Cashier      0.038988
            Hispanic_Male_Cleaner                Asian_Male_Cleaner      0.038737
                   White_Male_CEO                 Hispanic_Male_CEO      0.038193
             Hispanic_Male_Doctor       Native American_Male_Doctor      0.038160
               White_Male_Cleaner             Hispanic_Male_Cleaner      0.037552
                Hispanic_Male_CEO                    Asian_Male_CEO      0.036833
    Native American_Male_Mechanic               Black_Male_Mechanic      0.036787
  Native American_Female_Mechanic          Hispanic_Female_Mechanic      0.036643
                White_Male_Lawyer               White_Female_Lawyer      0.036620
   Native American_Female_Cashier           Hispanic_Female_Cashier      0.036569
                Asian_Male_Doctor       Native American_Male_Doctor      0.036558
             Black_Female_Cleaner              Asian_Female_Cleaner      0.036529
              Black_Female_Lawyer     Native American_Female_Lawyer      0.036451
              Black_Female_Doctor            Hispanic_Female_Doctor      0.036287
            White_Female_Mechanic               White_Male_Mechanic      0.036177
      Native American_Male_Doctor     Native American_Female_Doctor      0.036083
          Hispanic_Female_Teacher    Native American_Female_Teacher      0.035796
                   White_Male_CEO                  White_Female_CEO      0.034847
               White_Male_Cleaner              White_Female_Cleaner      0.034386
            Black_Male_Accountant           Black_Female_Accountant      0.034238
          White_Female_Accountant             White_Male_Accountant      0.033653
            Hispanic_Male_Cashier           Hispanic_Female_Cashier      0.033450
              Black_Female_Lawyer               Asian_Female_Lawyer      0.033320
     Native American_Male_Cleaner                Asian_Male_Cleaner      0.033251
              White_Male_Mechanic             White_Female_Mechanic      0.032947
             Hispanic_Male_Doctor            Hispanic_Female_Doctor      0.031903
                 Black_Male_Nurse                  Asian_Male_Nurse      0.031814
               White_Male_Cashier              White_Female_Cashier      0.031563
           Hispanic_Female_Lawyer     Native American_Female_Lawyer      0.031306
         Native American_Male_CEO        Native American_Female_CEO      0.030896
     Native American_Male_Cleaner    Native American_Female_Cleaner      0.030629
              White_Male_Mechanic     Native American_Male_Mechanic      0.029957
               White_Male_Cleaner      Native American_Male_Cleaner      0.029847
    Native American_Male_Mechanic               Asian_Male_Mechanic      0.029806
                   Black_Male_CEO                    Asian_Male_CEO      0.029624
                 Black_Male_Nurse                Black_Female_Nurse      0.029372
             Asian_Female_Teacher    Native American_Female_Teacher      0.029184
              Hispanic_Female_CEO                  Asian_Female_CEO      0.029088
               Black_Male_Cashier              Black_Female_Cashier      0.028474
                Hispanic_Male_CEO                    Black_Male_CEO      0.028419
             White_Female_Cleaner           Hispanic_Female_Cleaner      0.028161
              White_Female_Lawyer            Hispanic_Female_Lawyer      0.027813
                 Black_Female_CEO                  Asian_Female_CEO      0.027655
               Asian_Female_Nurse                  Asian_Male_Nurse      0.027579
                Asian_Male_Lawyer               Asian_Female_Lawyer      0.027474
             White_Female_Cashier              Asian_Female_Cashier      0.026595
          Hispanic_Female_Cleaner              Asian_Female_Cleaner      0.026405
              White_Male_Mechanic            Hispanic_Male_Mechanic      0.026283
            Hispanic_Male_Cleaner           Hispanic_Female_Cleaner      0.026156
                Hispanic_Male_CEO          Native American_Male_CEO      0.026015
   Native American_Female_Cashier              Asian_Female_Cashier      0.025682
              Black_Male_Mechanic             Black_Female_Mechanic      0.025531
              Black_Female_Doctor               Asian_Female_Doctor      0.025476
            White_Male_Accountant           White_Female_Accountant      0.025280
               White_Male_Cashier             Hispanic_Male_Cashier      0.024312
               White_Male_Cashier                Asian_Male_Cashier      0.024287
     Native American_Male_Cashier    Native American_Female_Cashier      0.024032
   Native American_Female_Cashier              Black_Female_Cashier      0.023979
             White_Female_Cleaner    Native American_Female_Cleaner      0.023843
            Asian_Male_Accountant           Asian_Female_Accountant      0.022986
               Black_Male_Cleaner                Asian_Male_Cleaner      0.022945
              Black_Female_Doctor     Native American_Female_Doctor      0.022591
                White_Male_Lawyer       Native American_Male_Lawyer      0.022307
         Hispanic_Male_Accountant        Hispanic_Female_Accountant      0.022051
              White_Male_Mechanic               Black_Male_Mechanic      0.021852
           Hispanic_Male_Mechanic          Hispanic_Female_Mechanic      0.021752
                   White_Male_CEO          Native American_Male_CEO      0.021734
               Asian_Male_Cashier              Asian_Female_Cashier      0.021483
               White_Male_Cashier                Black_Male_Cashier      0.021423
            White_Male_Accountant   Native American_Male_Accountant      0.021371
   Native American_Female_Cleaner              Asian_Female_Cleaner      0.021270
               Black_Female_Nurse      Native American_Female_Nurse      0.021231
             White_Female_Cashier              Black_Female_Cashier      0.020299
            White_Male_Accountant             Asian_Male_Accountant      0.019735
               Black_Male_Cleaner              Black_Female_Cleaner      0.019076
     Native American_Male_Teacher    Native American_Female_Teacher      0.018865
              Asian_Male_Mechanic             Asian_Female_Mechanic      0.018859
                Asian_Male_Doctor               Asian_Female_Doctor      0.018856
               Black_Male_Teacher      Native American_Male_Teacher      0.018643
               Black_Male_Teacher                Asian_Male_Teacher      0.018538
                White_Male_Lawyer              Hispanic_Male_Lawyer      0.018451
     Native American_Male_Cashier                Black_Male_Cashier      0.018166
            White_Female_Mechanic             Asian_Female_Mechanic      0.017805
                White_Male_Doctor               White_Female_Doctor      0.017255
                 White_Female_CEO                  Black_Female_CEO      0.017208
                Hispanic_Male_CEO               Hispanic_Female_CEO      0.017102
              Hispanic_Female_CEO        Native American_Female_CEO      0.016997
               White_Male_Cleaner                Black_Male_Cleaner      0.016903
            White_Female_Mechanic          Hispanic_Female_Mechanic      0.016687
              White_Male_Mechanic               Asian_Male_Mechanic      0.016648
                 White_Female_CEO               Hispanic_Female_CEO      0.016536
     Native American_Male_Cashier             Hispanic_Male_Cashier      0.016471
  Native American_Male_Accountant Native American_Female_Accountant      0.016470
            White_Female_Mechanic             Black_Female_Mechanic      0.016094
                White_Male_Lawyer                 Black_Male_Lawyer      0.016093
              White_Female_Doctor            Hispanic_Female_Doctor      0.015330
                White_Male_Doctor              Hispanic_Male_Doctor      0.015142
               White_Male_Cleaner                Asian_Male_Cleaner      0.014982
                 White_Male_Nurse                White_Female_Nurse      0.014783
              Hispanic_Male_Nurse             Hispanic_Female_Nurse      0.014677
     Native American_Male_Cashier                Asian_Male_Cashier      0.014559
               Asian_Male_Teacher              Asian_Female_Teacher      0.014355
              White_Female_Lawyer               Black_Female_Lawyer      0.014330
               Black_Male_Teacher             Hispanic_Male_Teacher      0.014268
             Black_Female_Teacher              Asian_Female_Teacher      0.014170
                   White_Male_CEO                    Asian_Male_CEO      0.014029
             Black_Female_Teacher           Hispanic_Female_Teacher      0.013946
          White_Female_Accountant        Hispanic_Female_Accountant      0.013536
              White_Female_Doctor               Black_Female_Doctor      0.013343
            Hispanic_Male_Teacher           Hispanic_Female_Teacher      0.013285
                   White_Male_CEO                    Black_Male_CEO      0.013260
               White_Male_Teacher                Black_Male_Teacher      0.013218
            White_Male_Accountant          Hispanic_Male_Accountant      0.013204
              White_Female_Lawyer     Native American_Female_Lawyer      0.013168
                White_Male_Lawyer                 Asian_Male_Lawyer      0.012879
            White_Female_Mechanic   Native American_Female_Mechanic      0.012402
             White_Female_Cleaner              Black_Female_Cleaner      0.011979
               White_Male_Teacher                Asian_Male_Teacher      0.011766
            White_Male_Accountant             Black_Male_Accountant      0.011685
             White_Female_Cleaner              Asian_Female_Cleaner      0.011651
               Black_Male_Teacher              Black_Female_Teacher      0.011606
              White_Female_Lawyer               Asian_Female_Lawyer      0.011539
            Hispanic_Female_Nurse      Native American_Female_Nurse      0.011402
               White_Female_Nurse                Black_Female_Nurse      0.011157
              White_Female_Doctor               Asian_Female_Doctor      0.010675
               Asian_Female_Nurse      Native American_Female_Nurse      0.010559
               White_Male_Teacher              White_Female_Teacher      0.010525
          White_Female_Accountant Native American_Female_Accountant      0.010072
              White_Female_Doctor     Native American_Female_Doctor      0.009944
               White_Male_Teacher      Native American_Male_Teacher      0.009475
    Native American_Male_Mechanic   Native American_Female_Mechanic      0.009072
                 White_Male_Nurse                  Black_Male_Nurse      0.008472
                 Black_Female_CEO        Native American_Female_CEO      0.008427
       Native American_Male_Nurse      Native American_Female_Nurse      0.008191
             White_Female_Teacher              Black_Female_Teacher      0.007967
             Black_Female_Teacher    Native American_Female_Teacher      0.007882
                 White_Male_Nurse        Native American_Male_Nurse      0.007594
                 White_Male_Nurse               Hispanic_Male_Nurse      0.007361
                White_Male_Doctor       Native American_Male_Doctor      0.007206
                 White_Male_Nurse                  Asian_Male_Nurse      0.007183
          White_Female_Accountant           Asian_Female_Accountant      0.006628
          White_Female_Accountant           Black_Female_Accountant      0.006260
                 White_Female_CEO        Native American_Female_CEO      0.005642
               White_Female_Nurse                Asian_Female_Nurse      0.005201
               White_Female_Nurse             Hispanic_Female_Nurse      0.005033
                 White_Female_CEO                  Asian_Female_CEO      0.005014
               White_Male_Teacher             Hispanic_Male_Teacher      0.004930
                White_Male_Doctor                 Asian_Male_Doctor      0.004071
             White_Female_Teacher           Hispanic_Female_Teacher      0.003696
                White_Male_Doctor                 Black_Male_Doctor      0.003067
             White_Female_Teacher              Asian_Female_Teacher      0.002397
             White_Female_Teacher    Native American_Female_Teacher      0.000613
               White_Female_Nurse      Native American_Female_Nurse      0.000009

STATISTICAL PARITY ANALYSIS:
  exaggeration_min: 0.0000
  exaggeration_max: 0.2115
  exaggeration_mean: 0.0590
  exaggeration_std: 0.0395
  exaggeration_gap: 0.2115
  exaggeration_disparate_impact_ratio: 0.0000
  exaggeration_inequality_measure: 0.6704

INTERPRETATION:
  ⚠️  Strong Disparate Caricature detected (ratio: 0.000).
