
================ PAIRWISE INTERSECTIONAL BIAS REPORT ================

RELATIVE SEMANTIC DISTANCES ACROSS GROUPS:
                intersectional_id                        control_id  n_target  n_control  accuracy  f1_score
              Hispanic_Male_Nurse        Native American_Male_Nurse       298        296  0.714165  0.708796
                 Asian_Female_CEO                    Asian_Male_CEO       296        296  0.707866  0.706216
   Native American_Female_Cleaner           Hispanic_Female_Cleaner       296        298  0.712175  0.705061
             Asian_Female_Teacher              Black_Female_Teacher       296        296  0.707597  0.703363
             Asian_Female_Cashier           Hispanic_Female_Cashier       296        296  0.705769  0.702744
              Asian_Female_Lawyer                 Asian_Male_Lawyer       296        297  0.702945  0.702303
             Asian_Female_Cashier    Native American_Female_Cashier       296        298  0.704040  0.700271
                 White_Male_Nurse                White_Female_Nurse       298        295  0.698263  0.697211
               White_Male_Cleaner              White_Female_Cleaner       298        296  0.706189  0.696025
              White_Male_Mechanic     Native American_Male_Mechanic       296        298  0.703272  0.694670
            Hispanic_Male_Cleaner                Black_Male_Cleaner       298        298  0.701548  0.693656
            Asian_Male_Accountant             Black_Male_Accountant       296        295  0.698745  0.693467
                Hispanic_Male_CEO               Hispanic_Female_CEO       296        297  0.694216  0.692469
               White_Male_Cashier              White_Female_Cashier       296        296  0.696211  0.692046
               Asian_Male_Cashier             Hispanic_Male_Cashier       298        296  0.689111  0.688118
                   Black_Male_CEO                  Black_Female_CEO       296        298  0.694161  0.687018
            Hispanic_Female_Nurse                Asian_Female_Nurse       296        296  0.690086  0.686756
                Black_Male_Lawyer               Black_Female_Lawyer       295        296  0.689831  0.685124
              Hispanic_Male_Nurse                  Asian_Male_Nurse       298        295  0.688956  0.681557
               White_Male_Teacher              White_Female_Teacher       296        298  0.683880  0.680956
               Asian_Male_Teacher                Black_Male_Teacher       296        296  0.691164  0.680669
              White_Female_Lawyer                 White_Male_Lawyer       296        296  0.683621  0.680225
            Hispanic_Male_Cleaner                Asian_Male_Cleaner       298        298  0.686736  0.680086
   Native American_Female_Teacher              Black_Female_Teacher       298        296  0.683103  0.679655
             Hispanic_Male_Lawyer            Hispanic_Female_Lawyer       296        295  0.682452  0.678911
  Native American_Female_Mechanic          Hispanic_Female_Mechanic       298        298  0.680116  0.678560
            Hispanic_Male_Cashier                Black_Male_Cashier       296        298  0.679020  0.676674
                   Asian_Male_CEO          Native American_Male_CEO       296        297  0.677493  0.676324
   Native American_Female_Cashier           Hispanic_Female_Cashier       298        296  0.681391  0.673264
         Hispanic_Male_Accountant             Asian_Male_Accountant       296        296  0.682759  0.673119
               Asian_Male_Cleaner      Native American_Male_Cleaner       298        298  0.675598  0.671699
            Hispanic_Male_Cleaner      Native American_Male_Cleaner       298        298  0.671304  0.669908
            Hispanic_Male_Teacher                Black_Male_Teacher       295        296  0.670201  0.668511
                White_Male_Doctor               White_Female_Doctor       296        296  0.667026  0.665609
            Hispanic_Female_Nurse                Black_Female_Nurse       296        296  0.664488  0.663985
             Hispanic_Male_Doctor                 Black_Male_Doctor       298        296  0.669981  0.663690
         Hispanic_Male_Accountant   Native American_Male_Accountant       296        298  0.678945  0.661546
              White_Male_Mechanic             White_Female_Mechanic       296        296  0.662608  0.661402
                 White_Female_CEO                    White_Male_CEO       294        296  0.666588  0.659551
               Asian_Male_Cashier      Native American_Male_Cashier       298        296  0.671483  0.659456
           Hispanic_Female_Doctor               Black_Female_Doctor       296        296  0.663572  0.658512
             Hispanic_Male_Doctor       Native American_Male_Doctor       298        296  0.666049  0.657243
             Black_Female_Cleaner    Native American_Female_Cleaner       296        296  0.660399  0.656876
             Hispanic_Male_Lawyer       Native American_Male_Lawyer       296        298  0.664149  0.655811
                 Asian_Male_Nurse                  Black_Male_Nurse       295        296  0.670156  0.654727
           Hispanic_Male_Mechanic               Asian_Male_Mechanic       296        295  0.658675  0.654155
               Black_Male_Cleaner      Native American_Male_Cleaner       298        298  0.654527  0.652299
            Asian_Female_Mechanic   Native American_Female_Mechanic       295        298  0.653871  0.652008
          Asian_Female_Accountant           Black_Female_Accountant       296        294  0.665932  0.651736
               Asian_Female_Nurse                Black_Female_Nurse       296        296  0.653943  0.651577
             Black_Female_Cashier           Hispanic_Female_Cashier       298        296  0.656110  0.649091
            Hispanic_Male_Teacher                Asian_Male_Teacher       295        296  0.661550  0.648938
            Hispanic_Male_Cashier      Native American_Male_Cashier       296        296  0.654921  0.648118
                Asian_Male_Lawyer       Native American_Male_Lawyer       297        298  0.653484  0.645025
Native American_Female_Accountant           Black_Female_Accountant       298        294  0.650236  0.643303
              Asian_Female_Doctor            Hispanic_Female_Doctor       295        296  0.645368  0.643235
            White_Male_Accountant           White_Female_Accountant       298        296  0.655127  0.642296
            Black_Male_Accountant   Native American_Male_Accountant       295        298  0.646588  0.641138
    Native American_Female_Doctor            Hispanic_Female_Doctor       296        296  0.648006  0.641122
    Native American_Female_Lawyer               Black_Female_Lawyer       296        296  0.641056  0.638741
              Hispanic_Male_Nurse                  Black_Male_Nurse       298        296  0.648794  0.635008
                 Asian_Female_CEO               Hispanic_Female_CEO       296        297  0.637967  0.634704
           Hispanic_Female_Lawyer               Black_Female_Lawyer       295        296  0.634933  0.633664
             Hispanic_Male_Lawyer                 Black_Male_Lawyer       296        295  0.641358  0.632681
          Asian_Female_Accountant        Hispanic_Female_Accountant       296        298  0.648892  0.632095
                Asian_Male_Lawyer                 Black_Male_Lawyer       297        295  0.633414  0.631465
             Black_Female_Cashier    Native American_Female_Cashier       298        298  0.639362  0.630207
              Asian_Male_Mechanic     Native American_Male_Mechanic       295        298  0.638939  0.629892
               Black_Male_Cashier      Native American_Male_Cashier       298        296  0.642735  0.629778
          Hispanic_Female_Teacher              Black_Female_Teacher       297        296  0.640673  0.629648
     Native American_Female_Nurse                Black_Female_Nurse       296        296  0.633675  0.629018
       Hispanic_Female_Accountant           Black_Female_Accountant       298        294  0.651886  0.628526
               Black_Male_Teacher      Native American_Male_Teacher       296        298  0.633541  0.628398
                Asian_Male_Doctor       Native American_Male_Doctor       298        296  0.638752  0.627081
         Hispanic_Male_Accountant             Black_Male_Accountant       296        295  0.646174  0.626407
       Native American_Female_CEO                  Black_Female_CEO       294        298  0.626614  0.624789
                Hispanic_Male_CEO          Native American_Male_CEO       296        297  0.627386  0.621783
               Asian_Male_Teacher      Native American_Male_Teacher       296        298  0.625310  0.620821
                   Asian_Male_CEO                    Black_Male_CEO       296        296  0.624212  0.619702
           Hispanic_Male_Mechanic               Black_Male_Mechanic       296        296  0.627155  0.618750
                 Asian_Male_Nurse        Native American_Male_Nurse       295        296  0.630967  0.618172
              Black_Male_Mechanic     Native American_Male_Mechanic       296        298  0.619360  0.617515
                Asian_Male_Doctor              Hispanic_Male_Doctor       298        298  0.622002  0.617084
            Black_Female_Mechanic   Native American_Female_Mechanic       296        298  0.618295  0.615288
                Black_Male_Lawyer       Native American_Male_Lawyer       295        298  0.621759  0.614530
       Native American_Female_CEO               Hispanic_Female_CEO       294        297  0.620901  0.613974
            Black_Female_Mechanic          Hispanic_Female_Mechanic       296        298  0.628861  0.613590
                Black_Male_Doctor       Native American_Male_Doctor       296        296  0.626078  0.613207
                 Asian_Female_CEO        Native American_Female_CEO       296        294  0.616183  0.610549
                Asian_Male_Doctor                 Black_Male_Doctor       298        296  0.617349  0.605359
           Hispanic_Male_Mechanic     Native American_Male_Mechanic       296        298  0.615191  0.603763
            Asian_Female_Mechanic          Hispanic_Female_Mechanic       295        298  0.612232  0.600836
           Hispanic_Female_Lawyer     Native American_Female_Lawyer       295        296  0.610954  0.599703
              Asian_Female_Lawyer     Native American_Female_Lawyer       296        296  0.612713  0.593993
              Asian_Female_Lawyer            Hispanic_Female_Lawyer       296        295  0.599688  0.592572
              Asian_Female_Lawyer               Black_Female_Lawyer       296        296  0.600754  0.592514
                   Black_Male_CEO          Native American_Male_CEO       296        297  0.599234  0.585887
       Native American_Male_Nurse                  Black_Male_Nurse       296        296  0.593696  0.585116
              Hispanic_Female_CEO                  Black_Female_CEO       297        298  0.593099  0.584621
    Native American_Female_Doctor               Asian_Female_Doctor       296        295  0.585949  0.582022
    Native American_Female_Doctor               Black_Female_Doctor       296        296  0.603341  0.580409
                   Asian_Male_CEO                 Hispanic_Male_CEO       296        296  0.599471  0.579164
                 Asian_Female_CEO                  Black_Female_CEO       296        298  0.590739  0.577102
                Hispanic_Male_CEO                    Black_Male_CEO       296        296  0.585341  0.573660
            Asian_Male_Accountant   Native American_Male_Accountant       296        298  0.582192  0.572942
     Native American_Female_Nurse                Asian_Female_Nurse       296        296  0.578017  0.569146
              Asian_Female_Doctor               Black_Female_Doctor       295        296  0.580069  0.566630
                Asian_Male_Lawyer              Hispanic_Male_Lawyer       297        296  0.576671  0.564584
          Asian_Female_Accountant Native American_Female_Accountant       296        298  0.567851  0.553216
   Native American_Female_Teacher              Asian_Female_Teacher       298        296  0.570310  0.545753

STATISTICAL PARITY ANALYSIS:
  f1_score_min: 0.5458
  f1_score_max: 0.9185
  f1_score_mean: 0.7224
  f1_score_std: 0.0892
  f1_score_gap: 0.3728
  f1_score_disparate_impact_ratio: 0.5942
  f1_score_inequality_measure: 0.1234

INTERPRETATION:
  ⚠️  Strong Disparate Caricature detected (ratio: 0.594).
      The model exaggerates certain demographic swaps significantly more than others.
=========================================================================
