
================ PAIRWISE INTERSECTIONAL BIAS REPORT ================

RELATIVE SEMANTIC DISTANCES ACROSS GROUPS:
                intersectional_id                        control_id  exaggeration
              Black_Female_Doctor               Asian_Female_Doctor      0.054716
          Hispanic_Female_Cleaner              Black_Female_Cleaner      0.054663
         Native American_Male_CEO                 Hispanic_Male_CEO      0.054626
               White_Male_Cleaner              White_Female_Cleaner      0.054001
               White_Male_Cashier      Native American_Male_Cashier      0.053793
               Black_Male_Cashier             Hispanic_Male_Cashier      0.053781
       Native American_Female_CEO               Hispanic_Female_CEO      0.053697
               Black_Male_Cleaner      Native American_Male_Cleaner      0.053306
             Hispanic_Male_Doctor       Native American_Male_Doctor      0.053279
               White_Male_Cashier                Black_Male_Cashier      0.053229
            White_Female_Mechanic               White_Male_Mechanic      0.052902
               Asian_Male_Cleaner                Black_Male_Cleaner      0.052785
              Asian_Male_Mechanic               Black_Male_Mechanic      0.052660
             White_Female_Teacher           Hispanic_Female_Teacher      0.052194
                Black_Male_Doctor       Native American_Male_Doctor      0.052176
           Hispanic_Female_Doctor              Hispanic_Male_Doctor      0.051830
               Asian_Male_Cleaner      Native American_Male_Cleaner      0.051430
               White_Male_Cashier                Asian_Male_Cashier      0.051027
             Hispanic_Male_Lawyer       Native American_Male_Lawyer      0.050572
              Asian_Female_Lawyer                 Asian_Male_Lawyer      0.050554
               Asian_Male_Cashier             Hispanic_Male_Cashier      0.050378
             White_Female_Teacher              Asian_Female_Teacher      0.050362
            White_Male_Accountant             Asian_Male_Accountant      0.050111
                White_Male_Doctor       Native American_Male_Doctor      0.049998
           Hispanic_Female_Lawyer               Asian_Female_Lawyer      0.049799
            Hispanic_Male_Teacher                Black_Male_Teacher      0.049687
               Black_Male_Cleaner             Hispanic_Male_Cleaner      0.049662
               White_Male_Teacher                Asian_Male_Teacher      0.048760
      Native American_Male_Doctor                 Asian_Male_Doctor      0.048608
              Asian_Male_Mechanic            Hispanic_Male_Mechanic      0.048280
          Hispanic_Female_Cleaner              Asian_Female_Cleaner      0.048085
                   Black_Male_CEO                    Asian_Male_CEO      0.047893
             White_Female_Cashier                White_Male_Cashier      0.047709
     Native American_Male_Cashier    Native American_Female_Cashier      0.047691
             White_Female_Cashier    Native American_Female_Cashier      0.047515
                Black_Male_Doctor              Hispanic_Male_Doctor      0.046907
  Native American_Female_Mechanic          Hispanic_Female_Mechanic      0.046896
                   Black_Male_CEO                 Hispanic_Male_CEO      0.046714
                Black_Male_Lawyer       Native American_Male_Lawyer      0.046454
          White_Female_Accountant           Black_Female_Accountant      0.046432
     Native American_Male_Cleaner                Black_Male_Cleaner      0.046411
              White_Female_Doctor            Hispanic_Female_Doctor      0.046220
               White_Male_Cashier             Hispanic_Male_Cashier      0.045602
               White_Male_Cleaner             Hispanic_Male_Cleaner      0.045330
             Hispanic_Male_Doctor                 Asian_Male_Doctor      0.045233
                Asian_Male_Lawyer               Asian_Female_Lawyer      0.045169
          Asian_Female_Accountant        Hispanic_Female_Accountant      0.045042
                 White_Female_CEO                  Asian_Female_CEO      0.044850
         Hispanic_Female_Mechanic             Black_Female_Mechanic      0.044827
         Hispanic_Male_Accountant        Hispanic_Female_Accountant      0.044638
                 White_Female_CEO               Hispanic_Female_CEO      0.044629
                 White_Male_Nurse                  Black_Male_Nurse      0.044607
                White_Male_Lawyer                 Asian_Male_Lawyer      0.044580
          Black_Female_Accountant        Hispanic_Female_Accountant      0.044387
             White_Female_Teacher                White_Male_Teacher      0.043905
  Native American_Female_Mechanic             Black_Female_Mechanic      0.043831
             White_Female_Teacher    Native American_Female_Teacher      0.043818
    Native American_Female_Doctor               Asian_Female_Doctor      0.043788
               White_Male_Teacher             Hispanic_Male_Teacher      0.043729
     Native American_Female_Nurse                Black_Female_Nurse      0.043660
     Native American_Male_Cashier             Hispanic_Male_Cashier      0.043403
          Hispanic_Female_Teacher              Black_Female_Teacher      0.043291
                Asian_Male_Lawyer       Native American_Male_Lawyer      0.043279
              White_Female_Doctor               Asian_Female_Doctor      0.043210
          Black_Female_Accountant           Asian_Female_Accountant      0.042840
                 White_Male_Nurse        Native American_Male_Nurse      0.042760
            Hispanic_Male_Cashier                Black_Male_Cashier      0.042708
               Black_Male_Cleaner                Asian_Male_Cleaner      0.042350
         Hispanic_Male_Accountant             Black_Male_Accountant      0.042191
          Hispanic_Female_Teacher              Asian_Female_Teacher      0.042139
              Black_Female_Lawyer            Hispanic_Female_Lawyer      0.042137
            Asian_Female_Mechanic             Black_Female_Mechanic      0.042089
             White_Female_Cashier              Asian_Female_Cashier      0.042055
            Hispanic_Male_Teacher      Native American_Male_Teacher      0.041836
                 White_Male_Nurse               Hispanic_Male_Nurse      0.041786
                   White_Male_CEO                    Asian_Male_CEO      0.041409
              Black_Male_Mechanic               Asian_Male_Mechanic      0.041404
            Black_Male_Accountant             Asian_Male_Accountant      0.041240
             White_Female_Cashier           Hispanic_Female_Cashier      0.041178
                   Asian_Male_CEO                 Hispanic_Male_CEO      0.040951
      Native American_Male_Lawyer                 Black_Male_Lawyer      0.040892
                Hispanic_Male_CEO                    Asian_Male_CEO      0.040562
          White_Female_Accountant           Asian_Female_Accountant      0.040527
                White_Male_Lawyer              Hispanic_Male_Lawyer      0.040522
               White_Male_Teacher      Native American_Male_Teacher      0.040309
    Native American_Female_Doctor            Hispanic_Female_Doctor      0.040294
       Native American_Female_CEO                  Black_Female_CEO      0.040192
  Native American_Female_Mechanic             Asian_Female_Mechanic      0.040069
             White_Female_Teacher              Black_Female_Teacher      0.039972
              White_Male_Mechanic               Black_Male_Mechanic      0.039951
      Native American_Male_Doctor              Hispanic_Male_Doctor      0.039864
  Native American_Male_Accountant             Asian_Male_Accountant      0.039539
                White_Male_Lawyer               White_Female_Lawyer      0.039485
            Black_Female_Mechanic          Hispanic_Female_Mechanic      0.039357
               Asian_Male_Cashier                Black_Male_Cashier      0.039048
          Hispanic_Female_Cashier    Native American_Female_Cashier      0.038942
                 White_Female_CEO        Native American_Female_CEO      0.038575
         Hispanic_Female_Mechanic   Native American_Female_Mechanic      0.038127
                   Black_Male_CEO          Native American_Male_CEO      0.038123
   Native American_Female_Cashier           Hispanic_Female_Cashier      0.037997
  Native American_Male_Accountant          Hispanic_Male_Accountant      0.037924
                 Black_Female_CEO               Hispanic_Female_CEO      0.037769
            Black_Female_Mechanic   Native American_Female_Mechanic      0.037732
            Asian_Male_Accountant             Black_Male_Accountant      0.037730
             Black_Female_Cleaner              Asian_Female_Cleaner      0.037669
              Hispanic_Female_CEO                  Asian_Female_CEO      0.037469
                Asian_Male_Lawyer                 Black_Male_Lawyer      0.037396
            Hispanic_Male_Cashier      Native American_Male_Cashier      0.037304
            Asian_Female_Mechanic   Native American_Female_Mechanic      0.037260
            Black_Male_Accountant   Native American_Male_Accountant      0.037186
             Hispanic_Male_Doctor            Hispanic_Female_Doctor      0.037176
                 White_Female_CEO                  Black_Female_CEO      0.037067
            White_Female_Mechanic          Hispanic_Female_Mechanic      0.036980
         Native American_Male_CEO        Native American_Female_CEO      0.036957
               White_Male_Cleaner      Native American_Male_Cleaner      0.036868
     Native American_Male_Cleaner                Asian_Male_Cleaner      0.036828
            Asian_Female_Mechanic          Hispanic_Female_Mechanic      0.036784
            Hispanic_Female_Nurse                Black_Female_Nurse      0.036782
                 Black_Female_CEO                  Asian_Female_CEO      0.036762
                Asian_Male_Lawyer              Hispanic_Male_Lawyer      0.036732
               White_Female_Nurse                Black_Female_Nurse      0.036490
            Asian_Male_Accountant   Native American_Male_Accountant      0.036267
     Native American_Female_Nurse             Hispanic_Female_Nurse      0.036185
  Native American_Male_Accountant             Black_Male_Accountant      0.036023
              Black_Male_Mechanic             Black_Female_Mechanic      0.035968
         Hispanic_Female_Mechanic             Asian_Female_Mechanic      0.035960
              Black_Female_Doctor     Native American_Female_Doctor      0.035904
                Black_Male_Lawyer               Black_Female_Lawyer      0.035532
         Native American_Male_CEO                    Black_Male_CEO      0.035294
             Hispanic_Male_Doctor                 Black_Male_Doctor      0.035248
           Hispanic_Male_Mechanic          Hispanic_Female_Mechanic      0.035246
       Native American_Male_Nurse                  Asian_Male_Nurse      0.035112
                   Black_Male_CEO                  Black_Female_CEO      0.034966
              White_Female_Lawyer               Asian_Female_Lawyer      0.034940
               White_Male_Teacher                Black_Male_Teacher      0.034774
     Native American_Female_Nurse                Asian_Female_Nurse      0.034601
          Hispanic_Female_Teacher    Native American_Female_Teacher      0.034457
    Native American_Male_Mechanic            Hispanic_Male_Mechanic      0.034433
    Native American_Female_Lawyer            Hispanic_Female_Lawyer      0.034244
       Hispanic_Female_Accountant           Asian_Female_Accountant      0.034198
              Asian_Female_Doctor            Hispanic_Female_Doctor      0.033959
            White_Male_Accountant          Hispanic_Male_Accountant      0.033708
             Black_Female_Cashier              Asian_Female_Cashier      0.033687
            Hispanic_Male_Cashier           Hispanic_Female_Cashier      0.033585
            White_Female_Mechanic             Asian_Female_Mechanic      0.033582
           Hispanic_Male_Mechanic               Black_Male_Mechanic      0.033563
            Hispanic_Male_Teacher           Hispanic_Female_Teacher      0.033457
            Black_Female_Mechanic             Asian_Female_Mechanic      0.033224
              Black_Female_Lawyer     Native American_Female_Lawyer      0.033026
            Black_Male_Accountant          Hispanic_Male_Accountant      0.032837
     Native American_Male_Cashier                Asian_Male_Cashier      0.032740
            Hispanic_Male_Teacher                Asian_Male_Teacher      0.032640
             Asian_Female_Teacher              Black_Female_Teacher      0.032343
               Black_Male_Teacher                Asian_Male_Teacher      0.032222
            Hispanic_Male_Cleaner                Black_Male_Cleaner      0.032184
Native American_Female_Accountant           Black_Female_Accountant      0.032136
             Black_Female_Cleaner    Native American_Female_Cleaner      0.032106
               White_Male_Teacher              White_Female_Teacher      0.031862
             Hispanic_Male_Lawyer                 Asian_Male_Lawyer      0.031746
             Black_Female_Cashier           Hispanic_Female_Cashier      0.031721
    Native American_Female_Lawyer               Black_Female_Lawyer      0.031573
               Black_Male_Teacher      Native American_Male_Teacher      0.031520
               Asian_Male_Cleaner              Asian_Female_Cleaner      0.031486
            White_Female_Mechanic   Native American_Female_Mechanic      0.031412
            Hispanic_Male_Cashier                White_Male_Cashier      0.031156
               Asian_Female_Nurse                Black_Female_Nurse      0.030874
            Hispanic_Female_Nurse                Asian_Female_Nurse      0.030718
       Native American_Male_Nurse               Hispanic_Male_Nurse      0.030691
             Hispanic_Male_Lawyer                 Black_Male_Lawyer      0.030398
     Native American_Male_Cleaner    Native American_Female_Cleaner      0.030360
   Native American_Female_Teacher           Hispanic_Female_Teacher      0.029486
                   Asian_Male_CEO          Native American_Male_CEO      0.029278
       Native American_Male_Nurse                  Black_Male_Nurse      0.029274
          Black_Female_Accountant Native American_Female_Accountant      0.029196
           Hispanic_Male_Mechanic     Native American_Male_Mechanic      0.029190
                White_Male_Doctor                 Black_Male_Doctor      0.029061
              White_Female_Doctor     Native American_Female_Doctor      0.028902
                 Black_Male_Nurse                Black_Female_Nurse      0.028875
   Native American_Female_Cashier              Asian_Female_Cashier      0.028797
            Black_Male_Accountant           Black_Female_Accountant      0.028736
       Hispanic_Female_Accountant           Black_Female_Accountant      0.028647
                 Asian_Female_CEO               Hispanic_Female_CEO      0.028417
                   White_Male_CEO                 Hispanic_Male_CEO      0.028229
    Native American_Male_Mechanic               Black_Male_Mechanic      0.027972
                Asian_Male_Doctor              Hispanic_Male_Doctor      0.027824
            White_Female_Mechanic             Black_Female_Mechanic      0.027725
                White_Male_Doctor               White_Female_Doctor      0.027676
            Hispanic_Male_Cleaner                White_Male_Cleaner      0.027027
   Native American_Female_Teacher              Black_Female_Teacher      0.026915
               White_Female_Nurse             Hispanic_Female_Nurse      0.026842
                 Black_Male_Nurse                  Asian_Male_Nurse      0.026540
            White_Male_Accountant   Native American_Male_Accountant      0.026536
         Hispanic_Male_Accountant   Native American_Male_Accountant      0.026441
              Hispanic_Male_Nurse                  Asian_Male_Nurse      0.026220
                 Black_Male_Nurse               Hispanic_Male_Nurse      0.026105
                Hispanic_Male_CEO          Native American_Male_CEO      0.025714
              Asian_Male_Mechanic             Asian_Female_Mechanic      0.025672
       Hispanic_Female_Accountant Native American_Female_Accountant      0.025656
     Native American_Male_Cashier                Black_Male_Cashier      0.025619
            Hispanic_Male_Cashier                Asian_Male_Cashier      0.025614
               White_Female_Nurse                Asian_Female_Nurse      0.025442
                Hispanic_Male_CEO                    Black_Male_CEO      0.025397
           Hispanic_Female_Doctor               Asian_Female_Doctor      0.025327
             Black_Female_Cleaner           Hispanic_Female_Cleaner      0.025327
           Hispanic_Male_Mechanic               White_Male_Mechanic      0.024913
             Black_Female_Teacher              Asian_Female_Teacher      0.024773
                Asian_Male_Doctor       Native American_Male_Doctor      0.024635
               White_Male_Cleaner                Asian_Male_Cleaner      0.024456
Native American_Female_Accountant           Asian_Female_Accountant      0.024304
              White_Female_Lawyer            Hispanic_Female_Lawyer      0.024123
             Hispanic_Male_Lawyer            Hispanic_Female_Lawyer      0.024078
                   Asian_Male_CEO                    Black_Male_CEO      0.024040
     Native American_Male_Teacher                Asian_Male_Teacher      0.023979
            White_Male_Accountant           White_Female_Accountant      0.023753
            Hispanic_Male_Cleaner      Native American_Male_Cleaner      0.023669
         Hispanic_Male_Accountant             Asian_Male_Accountant      0.023625
                White_Male_Lawyer                 Black_Male_Lawyer      0.023566
                   White_Male_CEO                    Black_Male_CEO      0.023527
             Black_Female_Cashier    Native American_Female_Cashier      0.023509
   Native American_Female_Cleaner              Black_Female_Cleaner      0.023358
              Hispanic_Male_Nurse                  Black_Male_Nurse      0.023211
                 Black_Male_Nurse        Native American_Male_Nurse      0.023189
      Native American_Male_Doctor                 Black_Male_Doctor      0.023134
                Asian_Male_Doctor               Asian_Female_Doctor      0.022918
                 Asian_Female_CEO                  Black_Female_CEO      0.022677
             Asian_Female_Teacher           Hispanic_Female_Teacher      0.022670
              Hispanic_Male_Nurse        Native American_Male_Nurse      0.022430
              Hispanic_Female_CEO                  Black_Female_CEO      0.022269
             Black_Female_Teacher    Native American_Female_Teacher      0.022267
     Native American_Male_Teacher             Hispanic_Male_Teacher      0.022207
              Hispanic_Male_Nurse             Hispanic_Female_Nurse      0.021745
               Black_Male_Teacher              Black_Female_Teacher      0.021622
                 Asian_Male_Nurse                  Black_Male_Nurse      0.021491
              White_Male_Mechanic               Asian_Male_Mechanic      0.021480
       Native American_Male_Nurse      Native American_Female_Nurse      0.021365
               Asian_Male_Teacher                Black_Male_Teacher      0.021355
               Asian_Female_Nurse             Hispanic_Female_Nurse      0.021305
                 White_Male_Nurse                White_Female_Nurse      0.021180
             Asian_Female_Teacher    Native American_Female_Teacher      0.021096
                Black_Male_Doctor               Black_Female_Doctor      0.021089
    Native American_Male_Mechanic               Asian_Male_Mechanic      0.021086
             Black_Female_Teacher           Hispanic_Female_Teacher      0.020892
            Asian_Male_Accountant          Hispanic_Male_Accountant      0.020881
   Native American_Female_Cleaner              Asian_Female_Cleaner      0.020840
      Native American_Male_Doctor     Native American_Female_Doctor      0.020734
            Asian_Male_Accountant           Asian_Female_Accountant      0.020732
            Hispanic_Female_Nurse      Native American_Female_Nurse      0.020701
           Hispanic_Female_Lawyer     Native American_Female_Lawyer      0.020650
                Hispanic_Male_CEO               Hispanic_Female_CEO      0.020537
             White_Female_Cleaner           Hispanic_Female_Cleaner      0.020507
  Native American_Male_Accountant Native American_Female_Accountant      0.020434
           Hispanic_Female_Lawyer               Black_Female_Lawyer      0.020215
          Hispanic_Female_Cashier              Asian_Female_Cashier      0.019960
                 Asian_Female_CEO        Native American_Female_CEO      0.019891
   Native American_Female_Cleaner           Hispanic_Female_Cleaner      0.019850
                White_Male_Lawyer       Native American_Male_Lawyer      0.019742
     Native American_Male_Teacher                Black_Male_Teacher      0.019514
               Black_Female_Nurse                Asian_Female_Nurse      0.019509
            White_Male_Accountant             Black_Male_Accountant      0.019299
    Native American_Female_Doctor               Black_Female_Doctor      0.019252
               Black_Male_Teacher             Hispanic_Male_Teacher      0.019116
               White_Female_Nurse      Native American_Female_Nurse      0.018815
              White_Male_Mechanic     Native American_Male_Mechanic      0.018456
          White_Female_Accountant Native American_Female_Accountant      0.018360
    Native American_Male_Mechanic   Native American_Female_Mechanic      0.018304
                Asian_Male_Doctor                 Black_Male_Doctor      0.018234
                 Black_Female_CEO        Native American_Female_CEO      0.018166
           Hispanic_Male_Mechanic               Asian_Male_Mechanic      0.018156
              White_Male_Mechanic            Hispanic_Male_Mechanic      0.018095
              White_Female_Lawyer     Native American_Female_Lawyer      0.017924
              White_Male_Mechanic             White_Female_Mechanic      0.017724
          Asian_Female_Accountant           Black_Female_Accountant      0.017559
              Asian_Female_Lawyer            Hispanic_Female_Lawyer      0.017440
              Asian_Female_Doctor               Black_Female_Doctor      0.017381
              Asian_Female_Doctor     Native American_Female_Doctor      0.017092
                 Asian_Male_Nurse               Hispanic_Male_Nurse      0.016937
     Native American_Male_Teacher    Native American_Female_Teacher      0.016660
   Native American_Female_Teacher              Asian_Female_Teacher      0.016585
          Asian_Female_Accountant Native American_Female_Accountant      0.016159
               Asian_Male_Teacher      Native American_Male_Teacher      0.015723
                 Asian_Male_Nurse                Asian_Female_Nurse      0.015670
                 Asian_Male_Nurse        Native American_Male_Nurse      0.015539
               Asian_Male_Cashier              Asian_Female_Cashier      0.015361
               Black_Female_Nurse             Hispanic_Female_Nurse      0.014757
             White_Female_Cleaner              Asian_Female_Cleaner      0.014512
              White_Female_Lawyer               Black_Female_Lawyer      0.014491
                   Asian_Male_CEO                  Asian_Female_CEO      0.013557
           Hispanic_Female_Doctor     Native American_Female_Doctor      0.013467
               Asian_Female_Nurse      Native American_Female_Nurse      0.013427
              Hispanic_Female_CEO        Native American_Female_CEO      0.013175
             White_Female_Cleaner    Native American_Female_Cleaner      0.012525
            Hispanic_Male_Cleaner                Asian_Male_Cleaner      0.012440
             White_Female_Cleaner              Black_Female_Cleaner      0.011988
               Asian_Male_Teacher              Asian_Female_Teacher      0.011928
              White_Female_Doctor               Black_Female_Doctor      0.011901
              Asian_Female_Lawyer               Black_Female_Lawyer      0.011575
              Asian_Female_Lawyer     Native American_Female_Lawyer      0.011375
                   White_Male_CEO          Native American_Male_CEO      0.011244
           Hispanic_Female_Doctor               Black_Female_Doctor      0.010575
               Asian_Male_Teacher             Hispanic_Male_Teacher      0.009280
                   White_Male_CEO                  White_Female_CEO      0.007677
               Black_Female_Nurse      Native American_Female_Nurse      0.004839
            Hispanic_Male_Cleaner           Hispanic_Female_Cleaner      0.004758

STATISTICAL PARITY ANALYSIS:
  exaggeration_min: 0.0048
  exaggeration_max: 0.2299
  exaggeration_mean: 0.0568
  exaggeration_std: 0.0436
  exaggeration_gap: 0.2252
  exaggeration_disparate_impact_ratio: 0.0207
  exaggeration_inequality_measure: 0.7675

INTERPRETATION:
  ⚠️  Strong Disparate Caricature detected (ratio: 0.021).
