
================ PAIRWISE INTERSECTIONAL BIAS REPORT ================

RELATIVE SEMANTIC DISTANCES ACROSS GROUPS:
              intersectional_id                        control_id  n_target  n_control  accuracy  f1_score
          Black_Male_Accountant   Native American_Male_Accountant       267        267  0.626939  0.625268
             White_Male_Teacher      Native American_Male_Teacher       267        267  0.627313  0.622300
             Black_Male_Cashier              Black_Female_Cashier       269        267  0.618419  0.615800
         Hispanic_Female_Lawyer     Native American_Female_Lawyer       267        269  0.617498  0.615752
                 Asian_Male_CEO          Native American_Male_CEO       269        269  0.617815  0.615342
            White_Male_Mechanic             White_Female_Mechanic       267        267  0.618406  0.615262
              Hispanic_Male_CEO          Native American_Male_CEO       267        269  0.622267  0.614918
              Black_Male_Doctor              Hispanic_Male_Doctor       267        267  0.616594  0.614457
           Black_Female_Cashier              Asian_Female_Cashier       267        267  0.621005  0.614070
               White_Male_Nurse                  Asian_Male_Nurse       269        269  0.616275  0.613236
           White_Female_Teacher    Native American_Female_Teacher       267        267  0.615081  0.612925
        White_Female_Accountant Native American_Female_Accountant       269        267  0.620748  0.611594
   Native American_Male_Cleaner    Native American_Female_Cleaner       267        267  0.616802  0.610495
                 Black_Male_CEO                    Asian_Male_CEO       267        269  0.614967  0.609004
             Black_Male_Cashier      Native American_Male_Cashier       269        267  0.615536  0.608446
              White_Male_Doctor       Native American_Male_Doctor       267        267  0.614241  0.607392
          White_Male_Accountant   Native American_Male_Accountant       269        267  0.615776  0.607086
             Asian_Female_Nurse      Native American_Female_Nurse       267        267  0.619063  0.606058
            White_Female_Doctor     Native American_Female_Doctor       267        267  0.615302  0.606036
             White_Female_Nurse      Native American_Female_Nurse       267        267  0.613613  0.605856
                 White_Male_CEO                 Hispanic_Male_CEO       267        267  0.609560  0.605779
          Black_Female_Mechanic   Native American_Female_Mechanic       269        269  0.608292  0.604623
               Black_Female_CEO               Hispanic_Female_CEO       267        267  0.615023  0.604095
                 Black_Male_CEO                 Hispanic_Male_CEO       267        267  0.606716  0.603554
               White_Female_CEO                  Asian_Female_CEO       269        267  0.607153  0.603490
               Black_Female_CEO                  Asian_Female_CEO       267        267  0.606267  0.603371
               White_Female_CEO               Hispanic_Female_CEO       269        267  0.607558  0.602996
          Hispanic_Male_Cleaner           Hispanic_Female_Cleaner       267        269  0.609281  0.602255
          Hispanic_Male_Cashier           Hispanic_Female_Cashier       269        267  0.617095  0.602235
             White_Male_Cleaner                Black_Male_Cleaner       267        269  0.606640  0.601797
     Native American_Male_Nurse      Native American_Female_Nurse       269        267  0.604732  0.601619
             Black_Male_Teacher              Black_Female_Teacher       267        269  0.605470  0.601361
  Native American_Male_Mechanic   Native American_Female_Mechanic       267        269  0.602917  0.601016
              Asian_Male_Lawyer       Native American_Male_Lawyer       269        267  0.610787  0.600746
   Native American_Male_Cashier    Native American_Female_Cashier       267        269  0.604329  0.600221
             Black_Male_Teacher                Asian_Male_Teacher       267        267  0.603147  0.599266
               Black_Male_Nurse        Native American_Male_Nurse       267        269  0.603694  0.599171
             White_Male_Cashier              White_Female_Cashier       269        267  0.607698  0.598870
             Black_Male_Cleaner      Native American_Male_Cleaner       269        267  0.602494  0.597590
             White_Male_Cleaner              White_Female_Cleaner       267        269  0.601981  0.597359
               White_Male_Nurse        Native American_Male_Nurse       269        269  0.598151  0.597347
            Black_Female_Lawyer            Hispanic_Female_Lawyer       267        267  0.602350  0.597210
            White_Female_Lawyer            Hispanic_Female_Lawyer       267        267  0.605138  0.596574
              Black_Male_Lawyer              Hispanic_Male_Lawyer       267        269  0.609242  0.596112
           Black_Female_Cleaner              Asian_Female_Cleaner       267        267  0.596667  0.593103
            Black_Male_Mechanic               Asian_Male_Mechanic       267        267  0.594429  0.592927
           Black_Female_Cleaner    Native American_Female_Cleaner       267        267  0.608613  0.592690
            Asian_Female_Lawyer     Native American_Female_Lawyer       269        269  0.599715  0.591467
               Asian_Female_CEO        Native American_Female_CEO       267        269  0.593984  0.590916
             White_Male_Cashier                Asian_Male_Cashier       269        267  0.594387  0.590502
           Black_Female_Cashier    Native American_Female_Cashier       267        269  0.594387  0.590443
               Black_Male_Nurse                  Asian_Male_Nurse       267        269  0.596699  0.590392
            Asian_Female_Doctor     Native American_Female_Doctor       267        267  0.597692  0.589967
            Black_Female_Lawyer     Native American_Female_Lawyer       267        269  0.591856  0.589126
            Asian_Female_Lawyer            Hispanic_Female_Lawyer       269        267  0.596542  0.588770
               White_Female_CEO                  Black_Female_CEO       269        267  0.598753  0.588633
             Black_Male_Teacher      Native American_Male_Teacher       267        267  0.599768  0.588205
              Asian_Male_Doctor              Hispanic_Male_Doctor       269        267  0.600986  0.587104
           White_Female_Teacher              Asian_Female_Teacher       267        269  0.596405  0.586859
            White_Female_Doctor            Hispanic_Female_Doctor       267        267  0.593823  0.586419
              Asian_Male_Lawyer              Hispanic_Male_Lawyer       269        269  0.589018  0.585785
          White_Female_Mechanic             Black_Female_Mechanic       267        269  0.586794  0.584194
             Asian_Male_Cleaner              Asian_Female_Cleaner       267        267  0.585779  0.583982
              Hispanic_Male_CEO               Hispanic_Female_CEO       267        267  0.585237  0.583629
                 White_Male_CEO                    Asian_Male_CEO       267        269  0.585141  0.582810
            White_Female_Doctor               Black_Female_Doctor       267        269  0.586170  0.582679
               Black_Female_CEO        Native American_Female_CEO       267        269  0.590091  0.582555
                 Black_Male_CEO          Native American_Male_CEO       267        269  0.598795  0.582495
         Hispanic_Female_Doctor     Native American_Female_Doctor       267        267  0.582655  0.580510
          Black_Male_Accountant             Asian_Male_Accountant       267        267  0.586728  0.575004
              White_Male_Lawyer              Hispanic_Male_Lawyer       269        269  0.578697  0.574176
                 White_Male_CEO                  White_Female_CEO       267        269  0.579729  0.573095
             Black_Female_Nurse                Asian_Female_Nurse       267        267  0.580970  0.573058
               Asian_Female_CEO               Hispanic_Female_CEO       267        267  0.575966  0.572962
    Native American_Male_Lawyer     Native American_Female_Lawyer       267        269  0.577146  0.572544
             White_Male_Cashier                Black_Male_Cashier       269        269  0.581147  0.571615
             White_Male_Cleaner                Asian_Male_Cleaner       267        267  0.577655  0.571336
            Black_Female_Doctor            Hispanic_Female_Doctor       269        267  0.580239  0.570831
            White_Female_Lawyer               Asian_Female_Lawyer       267        269  0.573404  0.570486
              Black_Male_Lawyer                 Asian_Male_Lawyer       267        269  0.582612  0.568774
           Black_Female_Teacher    Native American_Female_Teacher       269        267  0.573158  0.565072
                 White_Male_CEO                    Black_Male_CEO       267        267  0.568031  0.564748
           Black_Female_Teacher              Asian_Female_Teacher       269        269  0.569003  0.563635
           White_Female_Cleaner              Asian_Female_Cleaner       269        267  0.566214  0.563423
              White_Male_Doctor               White_Female_Doctor       267        267  0.567384  0.562785
             Black_Female_Nurse      Native American_Female_Nurse       267        267  0.570434  0.562681
            Asian_Female_Doctor            Hispanic_Female_Doctor       267        267  0.563106  0.562417
              Black_Male_Lawyer       Native American_Male_Lawyer       267        267  0.564889  0.562404
           White_Female_Cleaner              Black_Female_Cleaner       269        267  0.574804  0.562387
           White_Female_Teacher              Black_Female_Teacher       267        269  0.570877  0.561971
            Black_Male_Mechanic             Black_Female_Mechanic       267        269  0.565798  0.561562
        White_Female_Accountant           Asian_Female_Accountant       269        269  0.564514  0.559820
             White_Male_Teacher                Black_Male_Teacher       267        267  0.560694  0.558813
             White_Female_Nurse                Asian_Female_Nurse       267        267  0.560217  0.555543
          White_Male_Accountant             Black_Male_Accountant       269        267  0.558677  0.555428
            White_Female_Doctor               Asian_Female_Doctor       267        267  0.560667  0.555046
                 Asian_Male_CEO                 Hispanic_Male_CEO       269        267  0.555616  0.554718
          White_Male_Accountant             Asian_Male_Accountant       269        267  0.559951  0.553906
       Native American_Male_CEO        Native American_Female_CEO       269        269  0.555808  0.553759
            Black_Female_Doctor     Native American_Female_Doctor       269        267  0.555077  0.552818
              Black_Male_Doctor                 Asian_Male_Doctor       267        269  0.560125  0.551738
              Asian_Male_Lawyer               Asian_Female_Lawyer       269        269  0.556195  0.551165
               White_Male_Nurse                White_Female_Nurse       269        267  0.554439  0.550896
            Asian_Male_Mechanic             Asian_Female_Mechanic       267        267  0.561445  0.550254
            White_Female_Lawyer               Black_Female_Lawyer       267        267  0.561099  0.550080
         Hispanic_Male_Mechanic          Hispanic_Female_Mechanic       267        267  0.556710  0.549935
              White_Male_Lawyer                 Asian_Male_Lawyer       269        269  0.552267  0.549808
                 Black_Male_CEO                  Black_Female_CEO       267        267  0.551471  0.549530
        White_Female_Accountant           Black_Female_Accountant       269        267  0.552174  0.548453
                 Asian_Male_CEO                  Asian_Female_CEO       269        267  0.550183  0.548426
             White_Male_Teacher              White_Female_Teacher       267        267  0.560275  0.548047
              Black_Male_Doctor       Native American_Male_Doctor       267        267  0.562947  0.547931
           White_Female_Cashier              Asian_Female_Cashier       267        267  0.551469  0.547837
          Asian_Male_Accountant           Asian_Female_Accountant       267        269  0.552078  0.547477
          Black_Male_Accountant           Black_Female_Accountant       267        267  0.557871  0.547168
             White_Male_Teacher                Asian_Male_Teacher       267        267  0.557221  0.546816
Native American_Male_Accountant Native American_Female_Accountant       267        267  0.559297  0.546236
              White_Male_Doctor              Hispanic_Male_Doctor       267        267  0.555680  0.545081
            Black_Female_Lawyer               Asian_Female_Lawyer       267        269  0.551863  0.543029
               Asian_Male_Nurse                Asian_Female_Nurse       269        267  0.549486  0.541111
               Black_Male_Nurse                Black_Female_Nurse       267        267  0.544432  0.540747
              Black_Male_Lawyer               Black_Female_Lawyer       267        267  0.548829  0.539759
        Black_Female_Accountant Native American_Female_Accountant       267        267  0.570447  0.539396
            White_Male_Mechanic               Black_Male_Mechanic       267        267  0.542309  0.538546
          White_Female_Mechanic             Asian_Female_Mechanic       267        267  0.554961  0.535432
              White_Male_Doctor                 Asian_Male_Doctor       267        269  0.540866  0.535064
             Asian_Male_Teacher              Asian_Female_Teacher       267        269  0.539032  0.534775
            Black_Female_Doctor               Asian_Female_Doctor       269        267  0.538518  0.531694
             White_Female_Nurse                Black_Female_Nurse       267        267  0.536236  0.531330
           Hispanic_Male_Lawyer            Hispanic_Female_Lawyer       269        267  0.533817  0.531175
   Native American_Male_Teacher    Native American_Female_Teacher       267        267  0.543443  0.530944
              White_Male_Lawyer                 Black_Male_Lawyer       269        267  0.533859  0.530791
        Black_Female_Accountant           Asian_Female_Accountant       267        269  0.537253  0.529497
           White_Female_Cashier              Black_Female_Cashier       267        267  0.540491  0.528945
              Black_Male_Doctor               Black_Female_Doctor       267        269  0.533456  0.528354
              White_Male_Doctor                 Black_Male_Doctor       267        267  0.551122  0.527083
          White_Male_Accountant           White_Female_Accountant       269        269  0.536279  0.520283
            White_Male_Mechanic               Asian_Male_Mechanic       267        267  0.529650  0.514495
              White_Male_Lawyer               White_Female_Lawyer       269        267  0.518966  0.513284
               White_Male_Nurse                  Black_Male_Nurse       269        267  0.517986  0.509862
            Hispanic_Male_Nurse             Hispanic_Female_Nurse       269        267  0.513793  0.508107
       Hispanic_Male_Accountant        Hispanic_Female_Accountant       269        267  0.514385  0.501920
           Hispanic_Male_Doctor            Hispanic_Female_Doctor       267        267  0.501548  0.492694
    Native American_Male_Doctor     Native American_Female_Doctor       267        267  0.498853  0.486830
          Hispanic_Male_Teacher           Hispanic_Female_Teacher       267        267  0.481444  0.476145
              Asian_Male_Doctor               Asian_Female_Doctor       269        267  0.477403  0.471234

STATISTICAL PARITY ANALYSIS:
  f1_score_min: 0.4712
  f1_score_max: 0.8099
  f1_score_mean: 0.6195
  f1_score_std: 0.0777
  f1_score_gap: 0.3387
  f1_score_disparate_impact_ratio: 0.5818
  f1_score_inequality_measure: 0.1255

INTERPRETATION:
  ⚠️  Strong Disparate Caricature detected (ratio: 0.582).
      The model exaggerates certain demographic swaps significantly more than others.
=========================================================================
